ID,Product ID,Category,Subcategory,Brand,Product / Label,Style / Age / Flavour,Country / Region,Bottle Size,Size (ml),Notes
160,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
161,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
162,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
163,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
164,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
165,15,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Red,Red,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
166,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
167,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
168,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
169,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
170,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
171,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
172,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
173,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
174,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
175,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
176,16,Beer / Stout / Malt,Belgian Ale,Delirium,Delirium Tremens,Tremens,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
177,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
178,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
179,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
180,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
181,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
182,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
183,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
184,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
185,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
186,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
187,17,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel 6.66,6.66,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
188,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
189,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
190,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
191,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
192,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
193,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
194,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
195,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
196,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
197,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
198,18,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Original,Original,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
199,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
200,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
201,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
202,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
203,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
204,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
205,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
206,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
207,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
208,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
209,19,Beer / Stout / Malt,Belgian Ale,Duvel,Duvel Tripel Hop Citra,Tripel Hop Citra,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
210,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
211,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
212,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
213,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
214,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
215,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
216,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
217,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
218,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
219,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
220,20,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe 0.0,0,Belgium,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
221,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
222,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,275 ml,275,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
223,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,300 ml,300,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
224,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,330 ml,330,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
225,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,341 ml,341,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
226,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,355 ml,355,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
227,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,440 ml,440,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
228,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,473 ml,473,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
229,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
230,21,Beer / Stout / Malt,Belgian Ale,Leffe,Leffe Blonde,Blonde,Belgium,650 ml,650,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
